STATION_BOOK_ID	MAX(YEAR)
52120-00237-0-3-0-0	2015
52120-00270-0-3-0-0	2015
52120-00295-0-5-0-0	2015
52120-00327-0-3-0-0	2013
52120-00336-0-5-0-0	2014
52120-00344-0-3-0-0	2013
52120-00348-0-7-0-0	2013
52120-00353-0-1-0-0	2014
52120-00353-0-5-0-0	2014
52120-00358-0-3-0-0	2014
00000-01168-0-3-0-0	2015
08700-00333-0-6-0-0	2007
08700-00390-0-7-0-0	1993
08700-02230-0-8-0-0	2013
08700-02237-0-7-0-0	2013
08700-02248-0-1-0-0	2015
08700-02252-0-5-0-0	2013
08700-02261-0-3-0-0	2014
08700-02266-0-3-0-0	2016
08700-02279-0-5-0-0	2014
08700-02280-0-5-0-0	2014
08700-02283-0-7-0-0	2014
08700-02287-0-8-0-0	2014
08700-02292-0-5-0-0	2014
52120-00378-0-7-0-0	2014
52120-00386-0-1-0-0	2015
52120-00387-0-5-0-0	2015
52120-00396-0-5-0-0	2015
52120-00401-0-1-0-0	2015
52120-00404-0-5-0-0	2015
76870-00006-0-5-0-0	2006
76870-00009-0-7-0-0	2004
00000-01213-0-7-0-0	2008
00000-01064-0-7-0-0	2001
00000-01073-0-5-0-0	2002
00000-01076-0-7-0-0	2015
00000-01159-0-5-0-0	2015
08700-02309-0-5-0-0	2003
08700-02320-0-5-0-0	2014
08700-02339-0-1-0-0	2013
08700-02358-0-3-0-0	2015
08700-02361-0-7-0-0	2015
08700-02362-0-8-0-0	2015
08700-02370-0-5-0-0	2015
08700-02374-0-3-0-0	2015
08700-02381-0-5-0-0	2015
08700-02395-0-5-0-0	2015
08700-02399-0-1-0-0	2015
08700-02400-0-3-0-0	2015
08700-02407-0-5-0-0	2015
08700-02409-0-5-0-0	2015
08700-02420-0-2-0-0	2016
23410-00068-0-2-0-0	2000
23410-00075-0-3-0-0	2002
23410-00085-0-7-0-0	2010
23410-00088-0-4-0-0	2004
23410-00094-0-1-0-0	2015
23410-00117-0-1-0-0	2014
08700-00042-0-5-0-0	2002
08700-00049-0-1-0-0	2002
08700-00449-0-5-0-0	2012
00000-14394-0-5-0-0	2001
76870-00002-0-7-0-0	2003
08700-00488-0-2-0-0	2016
08700-00494-0-6-0-0	1998
08700-00543-0-1-0-0	1998
08700-00565-0-5-0-0	1995
23410-00124-0-8-0-0	2015
23410-00127-0-2-0-0	2015
23410-00129-0-5-0-0	2015
44290-00007-0-7-0-0	2002
44290-00033-0-1-0-0	2015
44290-00034-0-5-0-0	2002
44290-00037-0-5-0-0	2006
08700-00063-0-5-0-0	2014
08700-00065-0-4-0-0	1994
08700-00075-0-5-0-0	1995
08700-00117-0-4-0-0	1993
08700-00125-0-7-0-0	1991
08700-00130-0-7-0-0	1993
08700-00135-0-8-0-0	2002
08700-00610-0-1-0-0	2008
08700-00612-0-3-0-0	1994
44290-00043-0-5-0-0	2003
08700-00743-0-7-0-0	1994
08700-00745-0-1-0-0	1995
08700-00745-0-5-0-0	1995
08700-00751-0-1-0-0	1999
08700-00752-0-1-0-0	1995
08700-00156-0-7-0-0	1996
08700-00176-0-3-0-0	1995
08700-00177-0-1-0-0	1999
08700-00181-0-1-0-0	1996
08700-00189-0-7-0-0	1995
52120-00015-0-7-0-0	2015
52120-00018-0-1-0-0	2015
52120-00022-0-7-0-0	2015
52120-00023-0-7-0-0	2008
52120-00034-0-1-0-0	2014
52120-00044-0-7-0-0	2004
52120-00047-0-5-0-0	2015
52120-00048-0-1-0-0	2013
08700-00197-0-3-0-0	2011
08700-00214-0-8-0-0	1994
08700-00245-0-2-0-0	1996
08700-00767-0-6-0-0	1995
52120-00018-0-7-0-0	2002
52120-00041-0-3-0-0	1994
52120-00042-0-1-0-0	2011
52120-00042-0-3-0-0	1995
52120-00046-0-3-0-0	2003
52120-00055-0-7-0-0	1994
52120-00061-0-3-0-0	1996
52120-00070-0-7-0-0	2015
52120-00075-0-5-0-0	1997
52120-00076-0-1-0-0	1997
52120-00022-0-1-0-0	1995
00000-01105-0-7-0-0	2005
08700-00775-0-1-0-0	1995
08700-00780-0-1-0-0	1995
08700-00786-0-5-0-0	1994
08700-00790-0-7-0-0	1995
08700-00814-0-3-0-0	1996
08700-00819-0-7-0-0	1999
08700-00821-0-1-0-0	1996
08700-00823-0-5-0-0	1999
08700-00825-0-5-0-0	1997
08700-00837-0-1-0-0	1997
08700-00080-0-1-0-0	1989
08700-00668-0-5-2-0	2013
00000-01219-0-3-0-0	2010
08700-00853-0-7-0-0	1998
08700-00858-0-1-0-0	1998
08700-00867-0-7-0-0	1998
08700-00870-0-1-0-0	1998
08700-00871-0-7-0-0	2014
08700-00877-0-5-0-0	1998
08700-00879-0-5-0-0	2002
08700-01104-0-7-0-0	1992
08700-00090-0-6-0-0	1989
08700-00111-0-1-0-0	1988
08700-00336-0-1-0-0	1989
08700-00343-0-4-0-0	1989
00000-01307-0-7-0-0	2004
08700-00597-0-1-0-0	2006
08700-01119-0-3-0-0	2007
08700-01120-0-5-0-0	1995
08700-01120-0-7-0-0	1995
08700-01129-0-1-0-0	1994
08700-01137-0-7-0-0	1996
08700-01154-0-7-0-0	1994
08700-01160-0-3-0-0	1994
08700-01166-0-7-0-0	1994
08700-01177-0-1-0-0	2003
08700-00532-0-3-0-0	1988
08700-00536-0-3-0-0	1988
08700-00537-0-1-0-0	2017
08700-00541-0-7-0-0	1988
08700-00547-0-7-0-0	1988
08700-00551-0-5-0-0	2008
08700-00557-0-1-0-0	1988
08700-00558-0-1-0-0	1988
08700-00113-0-3-0-0	2008
08700-00282-0-5-0-0	2017
08700-01182-0-4-0-0	1994
08700-01199-0-3-0-0	1994
08700-01220-0-5-0-0	1995
08700-01232-0-1-0-0	2005
08700-00678-0-1-0-0	2005
08700-00682-0-7-0-0	1988
00000-01122-0-7-0-0	2004
08700-00945-0-5-0-0	2006
08700-01189-0-4-0-0	2005
08700-01375-0-5-0-0	2002
52120-00081-0-7-0-0	2003
08700-01258-0-7-0-0	1993
08700-01260-0-1-0-0	1996
08700-01263-0-7-0-0	1994
08700-01266-0-5-0-0	2011
08700-01280-0-3-0-0	1996
08700-01290-0-3-0-0	1998
08700-01298-0-7-0-0	1997
08700-01302-0-1-0-0	1996
08700-01308-0-7-0-0	1996
08700-01323-0-5-0-0	1998
08700-01324-0-5-0-0	1998
08700-01325-0-1-0-0	2016
00000-01392-0-1-0-0	2014
08700-01715-0-5-0-0	1998
08700-01717-0-1-0-0	1996
08700-01718-0-7-0-0	1996
08700-01724-0-3-0-0	1994
08700-01724-0-5-0-0	1995
08700-01729-0-7-0-0	1996
08700-01759-0-3-0-0	1994
08700-01722-0-3-0-0	2014
00000-01385-0-4-0-0	2015
00000-35044-0-7-0-0	2014
00000-35055-0-1-0-0	2011
00000-01001-0-5-0-0	2004
52120-00051-0-1-0-0	2010
52120-00074-0-5-0-0	2004
52120-00095-0-7-0-0	1996
52120-00101-0-3-0-0	2001
00000-02028-0-2-0-0	1986
00000-02028-0-5-0-0	1986
00000-02030-0-6-0-0	2016
00000-02036-0-1-0-0	2016
00000-02039-0-4-0-0	2016
00000-02045-0-3-0-0	2015
00000-02047-0-4-0-0	1993
00000-03021-0-3-0-0	2013
00000-03021-0-5-0-0	2013
00000-03022-0-1-0-0	2017
00000-03022-0-4-0-0	2017
00000-01211-0-3-0-0	2012
00000-01267-0-8-0-0	2011
00000-03133-0-1-0-0	2015
00000-03133-0-3-0-0	2017
00000-03134-0-3-0-0	2015
00000-03135-0-1-0-0	2017
00000-03139-0-1-0-0	2013
00000-03151-0-6-0-0	2017
00000-04010-0-3-0-0	2016
00000-04025-0-1-0-0	2015
00000-04029-0-1-0-0	2016
00000-01129-0-4-0-0	2000
00000-01301-0-4-0-0	1989
00000-02001-0-3-0-0	2014
00000-02005-0-2-0-0	2014
00000-02015-0-3-0-0	1986
00000-02016-0-6-0-0	2016
00000-02020-0-4-0-0	2014
00000-03023-0-3-0-0	1989
00000-03031-0-3-0-0	2013
00000-03032-0-8-0-0	2016
00000-03037-0-4-0-0	2016
00000-03038-0-5-0-0	1990
00000-03064-0-4-0-0	2013
00000-03099-0-1-0-0	2002
00000-31055-0-7-0-0	2006
00000-32012-0-6-0-0	2014
00000-32015-0-6-0-0	2013
00000-32019-0-7-0-0	2014
00000-32023-0-3-0-0	2016
00000-32055-0-3-0-0	2016
00000-32055-0-5-0-0	2016
00000-32063-0-2-0-0	2012
00000-32063-0-5-0-0	2012
00000-32068-0-7-0-0	2014
00000-32078-0-3-0-0	2008
00000-33002-0-2-0-0	2013
00000-33006-0-1-0-0	2014
00000-40005-0-7-0-0	2016
00000-40013-0-3-0-0	2002
00000-40014-0-4-0-0	2005
00000-40030-0-2-0-0	2013
34390-00015-0-4-0-0	2015
34930-00006-0-7-0-0	2014
35200-00002-0-4-0-0	2014
35200-00003-0-3-0-0	2004
36370-00004-0-5-0-0	1999
36370-00004-0-7-0-0	1999
38170-00004-0-1-0-0	2000
38620-00007-0-7-0-0	1995
40330-00003-0-6-0-0	2006
42400-00021-0-6-0-0	2015
42400-00029-0-2-0-0	2015
42580-00015-0-6-0-0	2016
42580-00019-0-2-0-0	2016
42580-00019-0-8-0-0	2016
43030-00023-0-6-0-0	1991
43570-00007-0-3-0-0	2016
43570-00015-0-1-0-0	2016
45910-00003-0-2-0-0	2007
00000-04046-0-7-0-0	2015
00000-04056-0-2-0-0	1993
00000-04057-0-8-0-0	1985
00000-04059-0-5-0-0	2014
00000-04069-0-5-0-0	2012
00000-04070-0-7-0-0	2016
00000-04071-0-4-0-0	2014
00000-04071-0-5-0-0	2014
00000-33012-0-2-2-0	2011
00000-33012-0-2-3-0	2011
00000-33012-0-6-2-0	2011
00000-33040-0-1-0-0	1991
00000-33111-0-1-0-0	2017
00000-33112-0-6-0-0	2017
00000-33114-0-4-0-0	2017
00000-33121-0-7-0-0	2014
00000-33122-0-3-0-0	2017
00000-34001-0-3-2-0	2013
00000-34016-0-7-0-0	2013
00000-34017-0-1-0-0	2016
00000-40035-0-7-0-0	2015
00000-40042-0-1-0-0	2010
00000-40043-0-1-0-0	1989
00000-40043-0-5-0-0	1989
00000-40049-0-3-0-0	2002
00000-40051-0-5-0-0	2014
00000-40054-0-6-0-0	1985
00000-40056-0-1-0-0	2001
00000-40068-0-7-0-0	1992
00000-40084-0-4-1-0	2005
46540-00224-0-7-0-0	2017
48790-00009-0-7-0-0	2016
50140-00007-0-5-0-0	2003
54550-00170-0-7-0-0	2016
56980-00010-0-7-0-0	2017
58330-00005-0-1-0-0	1997
58330-00005-0-3-0-0	1997
59590-00001-0-5-0-0	2013
60940-00003-0-4-0-0	2000
61210-00008-0-3-0-0	1994
61300-00007-0-5-0-0	2016
64810-00042-0-1-0-0	1999
65230-00009-0-1-0-0	2002
65230-00011-0-3-0-0	2000
00000-10088-0-8-0-0	2013
00000-10102-0-5-0-0	2017
00000-10105-0-3-0-0	2016
00000-10105-0-5-0-0	2016
00000-10106-0-1-0-0	2009
00000-10117-0-1-0-0	2017
00000-10119-0-7-0-0	2006
00000-10162-0-5-0-0	2015
00000-16051-0-7-0-0	1992
00000-16056-0-4-0-0	2013
00000-16059-0-5-0-0	2015
00000-16076-0-1-0-0	2017
00000-16113-0-5-0-0	2011
00000-16116-0-5-0-0	1998
00000-16122-0-7-0-0	2004
00000-16140-0-1-0-0	2012
00000-16140-0-3-0-0	2012
00000-16145-0-8-0-0	2017
00000-16146-0-3-0-0	1989
00000-24005-0-3-0-0	2017
00000-24031-0-7-0-0	2015
00000-24040-0-5-1-0	2014
00000-24043-0-7-0-0	1999
00000-24048-0-7-0-0	2014
00000-24051-0-3-0-0	2014
00000-24060-0-7-0-0	2012
00000-05024-0-4-0-0	2012
00000-05027-0-1-0-0	2015
00000-05027-0-3-0-0	2015
00000-05029-0-4-0-0	1985
00000-05035-0-2-0-0	2009
00000-06016-0-3-0-0	2013
00000-06020-0-8-0-0	1999
00000-06024-0-5-0-0	2017
00000-06024-0-6-0-0	2012
00000-06043-0-5-0-0	1999
00000-10249-0-1-0-0	2005
00000-10249-0-7-0-0	2005
00000-10257-0-2-0-0	2004
00000-10261-0-2-0-0	1997
00000-10262-0-2-0-0	2005
00000-10265-0-1-0-0	2000
00000-11001-0-5-0-0	2013
00000-11004-0-2-0-0	2010
00000-11006-0-5-0-0	2017
00000-11008-0-1-0-0	2009
00000-11020-0-5-2-0	2009
00000-11024-0-6-0-0	2017
00000-16156-0-4-0-0	2013
00000-16157-0-4-0-0	2017
00000-16164-0-6-0-0	2013
00000-17002-0-5-0-0	2012
00000-17002-0-7-0-0	2012
00000-17003-0-4-0-0	2010
00000-17004-0-3-0-0	2008
00000-17008-0-4-0-0	2014
00000-17020-0-1-0-0	2014
00000-17025-0-1-0-0	1989
00000-17031-0-7-0-0	1991
00000-17034-0-4-0-0	2016
00000-17034-0-6-0-0	2016
00000-18002-0-6-0-0	2009
00000-18003-0-2-0-0	2006
00000-18012-0-5-0-0	2014
00000-18016-0-1-0-0	1988
00000-24068-0-1-0-0	2009
00000-24100-0-5-0-0	1986
00000-24145-0-5-0-0	2012
00000-24145-0-8-2-0	2012
00000-24148-0-1-0-0	1985
00000-24162-0-3-0-0	1993
00000-24171-0-7-0-0	2014
00000-24171-0-9-0-0	2014
00000-25011-0-2-0-0	2014
00000-06061-0-2-0-0	2013
00000-06089-0-7-0-0	1985
00000-06097-0-3-0-0	2013
00000-06097-0-7-0-0	2013
00000-06101-0-5-0-0	2010
00000-06101-0-7-0-0	2010
00000-06126-0-1-1-0	1986
00000-06166-0-3-0-0	2015
00000-06166-0-7-0-0	2015
00000-06221-0-5-0-0	2013
00000-06337-0-1-0-0	2015
00000-06337-0-3-0-0	2015
00000-11037-0-3-0-0	2014
00000-11042-0-5-0-0	1992
00000-11044-0-4-0-0	2010
00000-11050-0-5-0-0	1992
00000-11054-0-3-0-0	1986
00000-11057-0-2-0-0	1992
00000-12002-0-3-0-0	2006
00000-12005-0-5-0-0	2015
00000-12017-0-4-0-0	2006
00000-13001-0-7-0-0	2014
00000-13013-0-3-0-0	2014
00000-13026-0-5-0-0	2011
00000-13043-0-7-0-0	2015
00000-13046-0-6-0-0	2015
00000-13046-0-8-0-0	2015
00000-18029-0-1-0-0	2014
00000-18030-0-5-0-0	1993
00000-18038-0-7-0-0	1996
00000-19002-0-8-0-0	2013
00000-19029-0-8-0-0	2002
00000-19037-0-7-0-0	2010
00000-19059-0-5-0-0	2013
00000-25011-0-7-0-0	2014
00000-25016-0-1-0-0	1993
00000-25027-0-1-0-0	2005
00000-25028-0-7-0-0	2005
00000-25030-0-8-0-0	2015
00000-25050-0-2-0-0	2014
00000-25051-0-2-0-0	2014
00000-25051-0-6-0-0	2014
00000-25056-0-1-0-0	2012
00000-25057-0-1-0-0	1985
00000-25061-0-5-0-0	2012
00000-25070-0-1-0-0	2014
00000-14004-0-5-0-0	2013
00000-14024-0-7-0-0	2014
00000-14030-0-8-0-0	2007
00000-14053-0-3-0-0	2014
00000-14053-0-5-0-0	2014
00000-14077-0-7-0-0	2006
00000-14091-0-7-0-0	1989
00000-20019-0-5-0-0	2014
00000-20027-0-6-0-0	2015
00000-20091-0-1-0-0	2009
00000-20091-0-5-0-0	2009
00000-20100-0-6-0-0	2012
00000-20102-0-4-0-0	2013
00000-06339-0-7-0-0	2017
00000-06340-0-2-0-0	2014
00000-06367-0-5-0-0	2000
00000-06376-0-7-0-0	2003
00000-07011-0-7-0-0	2015
00000-07014-0-1-0-0	2015
00000-07018-0-7-0-0	1996
00000-07019-0-3-0-0	2013
00000-07020-0-4-0-0	2009
00000-25074-0-8-0-0	2005
00000-25077-0-5-0-0	1993
00000-25077-0-7-0-0	1993
00000-25082-0-3-0-0	2012
00000-25090-0-8-0-0	1985
00000-25092-0-7-0-0	2015
00000-25129-0-3-0-0	2008
00000-07023-0-6-0-0	2017
00000-07028-0-1-0-0	2009
00000-07065-0-7-0-0	1989
00000-07076-0-4-0-0	2015
00000-08005-0-7-0-0	2012
00000-08008-0-1-0-0	2014
00000-14098-0-5-0-0	2014
00000-14100-0-1-0-0	2013
00000-14106-0-3-0-0	1990
00000-14106-0-7-0-0	1986
00000-14110-0-5-0-0	2017
00000-14112-0-3-0-0	1999
00000-14113-0-1-0-0	2007
00000-14120-0-1-0-0	2000
00000-20105-0-6-0-0	1986
00000-20112-0-4-0-0	2015
00000-20116-0-4-0-0	2013
00000-20117-0-3-0-0	2013
00000-20117-0-6-0-0	2013
00000-20119-0-7-1-0	2013
00000-25167-0-1-0-0	2015
00000-26037-0-1-0-0	1992
00000-26037-0-5-0-0	1992
00000-26058-0-3-0-0	2013
00000-26082-0-7-0-0	2000
00000-26097-0-7-0-0	2008
00000-26099-0-7-0-0	2008
00000-26138-0-4-0-0	2014
00000-26147-0-3-0-0	2008
00000-08010-0-7-1-0	2015
00000-08010-0-7-2-0	2006
00000-08011-0-8-0-0	2015
00000-08018-0-4-0-0	2014
00000-08022-0-1-0-0	1989
00000-08022-0-7-0-0	1989
00000-08028-0-5-0-0	2011
00000-08031-0-3-0-0	2015
00000-08034-0-4-0-0	2015
00000-09001-0-3-0-0	2017
00000-09005-0-7-0-0	2017
00000-09006-0-3-0-0	2014
00000-09007-0-3-0-0	2012
00000-09007-0-7-0-0	2012
00000-09011-0-6-0-0	1993
00000-09014-0-7-0-0	1990
00000-09018-0-1-0-0	1999
00000-09019-0-2-0-0	2017
00000-14170-0-1-0-0	2017
00000-14170-0-7-0-0	2017
00000-14184-0-3-0-0	2010
00000-14184-0-7-0-0	2010
00000-14243-0-1-0-0	2014
00000-14244-0-3-0-0	2014
00000-14258-0-5-0-0	2017
00000-14259-0-5-0-0	2013
00000-20121-0-3-0-0	2012
00000-21008-0-1-0-0	2017
00000-21018-0-3-1-0	2009
00000-21028-0-4-0-0	2013
00000-21037-0-1-0-0	2016
00000-21037-0-5-0-0	2016
00000-21042-0-6-0-0	2016
00000-21048-0-1-0-0	2002
00000-21072-0-7-0-0	2007
00000-21078-0-1-0-0	2013
00000-21098-0-6-0-0	1999
00000-21098-0-8-0-0	2000
00000-26152-0-7-0-0	2013
00000-26153-0-7-0-0	1992
00000-27004-0-5-0-0	2012
00000-27005-0-3-0-0	1995
00000-27013-0-5-0-0	1989
00000-27014-0-5-0-0	2015
00000-27022-0-4-0-0	2001
00000-27025-0-4-0-0	1990
00000-27050-0-3-0-0	2014
00000-09030-0-1-0-0	2008
00000-09033-0-3-0-0	1989
00000-09035-0-3-0-0	1990
00000-09040-0-8-0-0	2009
00000-09041-0-2-0-0	2009
00000-09044-0-6-0-0	1985
00000-09052-0-6-0-0	2013
00000-09057-0-8-1-0	2013
00000-09063-0-6-0-0	2013
00000-09063-0-8-0-0	2013
00000-09070-0-7-0-0	2013
00000-09075-0-5-0-0	1992
00000-09083-0-3-0-0	2013
00000-09083-0-7-0-0	2013
00000-09088-0-3-0-0	1989
00000-27065-0-1-0-0	1995
00000-27094-0-5-0-0	2017
00000-27152-0-7-0-0	2011
00000-27154-0-1-2-0	2014
00000-27154-0-3-3-0	2014
00000-27156-0-3-0-0	1991
00000-27156-0-7-0-0	2003
00000-27157-0-7-0-0	1992
00000-28005-0-6-0-0	2005
00000-09090-0-6-0-0	1989
00000-14392-0-3-0-0	2000
00000-15026-0-1-0-0	2013
00000-15047-0-3-0-0	1990
00000-22006-0-2-0-0	2017
00000-22021-0-3-0-0	2013
00000-22028-0-7-1-0	2014
00000-22035-0-5-0-0	2013
00000-22041-0-1-0-0	2017
00000-22041-0-3-0-0	2017
00000-22041-0-7-0-0	2017
00000-22043-0-7-0-0	2017
00000-22044-0-7-0-0	1993
00000-22112-0-3-0-0	2016
00000-23004-0-5-0-0	2015
00000-09101-0-1-0-0	1989
00000-09109-0-2-0-0	2015
00000-09121-0-3-0-0	2009
00000-09123-0-7-0-0	1985
00000-09125-0-7-0-0	2014
00000-09136-0-5-0-0	2004
00000-09156-0-5-0-0	1987
00000-09156-0-7-0-0	1987
00000-09163-0-1-0-0	1987
00000-09166-0-7-0-0	2017
00000-23016-0-8-0-0	2017
00000-23018-0-8-0-0	2001
00000-23022-0-3-0-0	1989
00000-23023-0-1-0-0	2014
00000-23053-0-1-0-0	2015
00000-23055-0-5-0-0	2015
00000-23068-0-7-0-0	2007
00000-23100-0-3-0-0	2012
00000-24001-0-3-0-0	2014
00000-34020-0-5-0-0	2013
00000-34022-0-3-0-0	1996
00000-34061-0-1-0-0	2014
00000-34098-0-3-0-0	2013
00000-41018-0-7-0-0	2014
00000-41022-0-1-0-0	2012
00000-42003-0-1-0-0	2014
67600-00007-0-7-0-0	2014
67870-00008-0-2-0-0	1993
67870-00009-0-8-0-0	1993
67870-00012-0-4-0-0	2016
71470-00021-0-5-0-0	1995
71650-00009-0-2-0-0	2015
71650-00012-0-3-1-0	2008
71650-00012-0-4-0-0	2015
73450-00002-0-6-0-0	2016
73900-00013-0-4-0-0	2016
78040-00006-0-5-0-0	2001
00000-28017-0-7-0-0	1987
00000-28022-0-1-0-0	2010
00000-28028-0-2-0-0	2016
00000-28034-0-3-0-0	1996
00000-28039-0-1-0-0	2011
00000-28043-0-2-0-0	2016
00000-28046-0-1-0-0	2013
00000-35007-0-5-0-0	2015
00000-35023-0-5-0-0	2016
00000-35033-0-5-0-0	2016
00000-35035-0-5-0-0	2014
00000-35055-0-7-0-0	2011
00000-35136-0-5-0-0	1994
00000-35141-0-4-0-0	1992
00000-42041-0-5-0-0	2013
00000-42048-0-7-0-0	2016
00000-42053-0-7-0-0	2013
00000-42061-0-3-0-0	2013
00000-42073-0-7-0-0	2016
00000-42080-0-1-2-0	2016
00000-42086-0-1-0-0	2015
00000-42095-0-5-0-0	2009
00000-42104-0-7-0-0	2010
00000-42117-0-1-0-0	2015
00000-42119-0-3-0-0	1986
00000-03009-0-4-4-0	2001
00000-28079-0-5-0-0	2017
00000-28083-0-8-0-0	2007
00000-28109-0-7-0-0	2012
00000-28110-0-5-0-0	2009
00000-28115-0-5-0-0	2014
00000-28141-0-7-0-0	1997
00000-28142-0-3-0-0	1989
00000-28169-0-1-0-0	2016
00000-28220-0-1-0-0	1993
00000-28221-0-1-0-0	2007
00000-28221-0-7-0-0	2007
00000-28239-0-7-0-0	2013
00000-28240-0-5-0-0	2004
00000-28240-0-8-1-0	2012
00000-36002-0-3-1-0	2006
00000-36002-0-5-3-0	2013
00000-36017-0-4-0-0	2013
00000-36022-0-2-0-0	1989
00000-36057-0-3-0-0	1989
00000-36057-0-7-0-0	1989
00000-36083-0-8-0-0	2001
00000-42120-0-7-0-0	2000
00000-42122-0-3-0-0	1993
00000-42123-0-1-0-0	1986
00000-42124-0-7-0-0	2013
00000-42130-0-5-0-0	2001
00000-42176-0-7-0-0	2015
00000-42177-0-3-0-0	2007
00000-42178-0-5-0-0	2015
00000-42194-0-3-0-0	2016
00000-42197-0-3-0-0	1989
00000-42202-0-5-0-0	2011
00000-42207-0-5-0-0	2016
00000-42212-0-7-0-0	1993
00000-42242-0-3-0-0	2015
00000-42258-0-5-0-0	1993
82360-00009-0-4-0-0	2007
84790-00010-0-3-0-0	2000
84790-00021-0-7-0-0	1990
86140-00001-0-1-0-0	2014
86140-00001-0-5-0-0	2014
86140-00002-0-7-0-0	2015
86140-00038-0-3-0-0	2014
86320-00008-0-1-0-0	2012
00000-09162-0-8-0-0	2011
00000-28052-0-4-1-0	1995
00000-39107-0-3-0-0	2017
00000-28257-0-1-0-0	2017
00000-28264-0-3-0-0	1989
00000-28268-0-3-0-0	2010
00000-28273-0-6-0-0	2002
00000-28277-0-8-0-0	2002
00000-28280-0-3-2-0	2002
00000-28280-0-7-1-0	1993
00000-28282-0-7-0-0	1996
00000-28283-0-3-0-0	1986
00000-36086-0-5-0-0	2017
00000-37005-0-1-0-0	2017
00000-37051-0-4-0-0	2017
00000-37058-0-7-0-0	2013
00000-37071-0-7-0-0	2014
00000-38001-0-3-0-0	2016
00000-38006-0-5-0-0	1990
00000-42264-0-7-0-0	2016
00000-42271-0-7-0-0	1989
00000-42278-0-7-0-0	2006
00000-43008-0-5-0-0	2016
00000-43023-0-4-0-0	2009
00000-43030-0-7-0-0	2017
00000-43048-0-5-0-0	1985
00000-43056-0-2-0-0	2013
00000-17006-0-5-0-0	2014
00000-35017-0-6-2-0	2016
00000-29021-0-5-0-0	2015
00000-29022-0-8-0-0	2015
00000-29039-0-1-0-0	1993
00000-29040-0-7-0-0	2016
00000-29046-0-5-0-0	1989
00000-29052-0-7-0-0	2013
00000-29056-0-3-0-0	2006
00000-29058-0-1-0-0	2013
00000-29065-0-5-0-0	2012
00000-38016-0-1-0-0	2013
00000-38016-0-5-0-0	2013
00000-38023-0-1-0-0	2015
00000-38035-0-5-0-0	2010
00000-38035-0-7-0-0	2010
00000-38037-0-1-0-0	2013
00000-38041-0-1-0-0	2008
00000-38053-0-1-0-0	2013
00000-38087-0-8-0-0	2013
00000-44017-0-1-2-0	2016
00000-44017-0-5-0-0	2016
00000-44018-0-5-0-0	2014
00000-44039-0-1-0-0	1989
00000-44040-0-5-0-0	2014
00000-44043-0-4-0-0	2014
00000-44052-0-3-0-0	2014
00000-44070-0-3-0-0	1996
00000-44070-0-7-0-0	1996
00000-44075-0-8-0-0	2016
01900-00010-0-8-0-0	2007
03160-00003-0-4-0-0	2015
03160-00006-0-6-0-0	2015
03160-00010-0-4-0-0	1994
00000-04009-0-5-0-0	2012
00000-29067-0-4-1-0	2012
00000-29082-0-5-0-0	2013
00000-29084-0-5-0-0	2000
00000-29090-0-3-2-0	2012
00000-29100-0-4-0-0	1995
00000-29102-0-6-0-0	2013
00000-29103-0-1-0-0	2006
00000-29110-0-7-0-0	2014
00000-29141-0-3-0-0	1989
00000-29148-0-3-0-0	2014
00000-29154-0-5-0-0	2014
00000-29159-0-3-0-0	2015
00000-39001-0-7-0-0	2011
00000-39006-0-2-0-0	2014
00000-39007-0-5-0-0	2007
00000-39011-0-2-2-0	2014
00000-39024-0-1-0-0	1990
00000-39029-0-5-0-0	2007
03700-00012-0-5-0-0	2008
06220-00007-0-2-0-0	1997
09370-00001-0-6-0-0	2017
09370-00008-0-7-0-0	1993
09370-00010-0-1-0-0	2015
09370-00014-0-7-0-0	2009
09730-00005-0-3-0-0	1988
10810-00006-0-8-0-0	2014
10810-00011-0-6-0-0	1992
10810-00015-0-2-0-0	1996
10810-00015-0-6-0-0	1996
10810-00017-0-1-0-0	2015
10810-00031-0-8-0-0	1992
14950-00001-0-4-0-0	1992
18640-00009-0-6-0-0	1992
18820-00014-0-5-0-0	2015
19270-00004-0-6-0-0	1992
19270-00013-0-5-0-0	1997
00000-44012-0-1-2-0	2013
00000-06065-0-7-0-0	2013
00000-14404-0-3-0-0	2002
00000-39107-0-1-0-0	2012
00000-29012-0-5-0-0	2015
00000-29013-0-7-2-0	2013
00000-01349-0-3-0-0	2010
00000-29181-0-1-2-0	2016
00000-29185-0-7-0-0	2007
00000-30004-0-1-0-0	2013
00000-30005-0-8-0-0	2013
00000-30010-0-5-0-0	2016
00000-30012-0-6-0-0	2013
00000-30018-0-4-0-0	2013
00000-30019-0-2-0-0	2013
00000-30038-0-5-0-0	2016
00000-30053-0-5-0-0	2013
00000-31005-0-7-0-0	2016
00000-31009-0-3-0-0	1987
00000-31010-0-1-0-0	2012
00000-31010-0-5-0-0	2012
00000-39034-0-1-0-0	1990
00000-39058-0-7-0-0	2015
00000-40001-0-3-0-0	1999
00000-40001-0-6-0-0	1999
19270-00014-0-8-0-0	2007
23410-00004-0-7-0-0	2001
28990-00026-0-7-0-0	1993
31690-00018-0-5-0-0	2009
31690-00026-0-5-0-0	2011
32140-00005-0-5-0-0	2015
32140-00009-0-5-0-0	2015
32140-00014-0-7-0-0	2015
32950-00005-0-3-0-0	1994
